"BOM"
"Approx 2 KG of PLA (generic, already owned)"
"5 450mm by 2mm steel rods (already owned)"
"1 50mm EDF Fan (sized for this one https://www.amazon.com/Brushless-Lightweight-Pre-Soldered-Connectorsa ircraft/dp/B0CD7X9RNG?crid=1QXPGUUE0HVT3&dib=eyJ2IjoiMSJ9.9eWqwI9SUSxwR8uXEHIeTNxKp9_8fvUBtexAhzLWORfc0iQkZJ-oeU77wthYdITLe7zFL6alS7gMDzUyNpt6cVDvSKxUnjUGvePuAMhZU4e1o-S-QvdeqL96wBx91f9nPJoTUihM2RFX2m1GrdNTxbXDUWlfRE2ca5vH1Wj18u7PVmbTKiBYNVl42YcRWFRvtM9hkIi0xC_bV5XkZQkNn9JNHCdSzQ1LJJsE7XnKvlZoGL8GpicpBNu47SrjV9-aAGhlWTNJ71KGBtwLoNyjzz5907Qj-1Lej73fORdG14c.EfKWftGZaflVe2bddr4Rv8CrGzhoAgslBFNTk5EhkFs&dib_tag=se&keywords=edf&qid=1783454560&sprefix=ed%2Caps%2C333&sr=8-3) (already owned)"
"1 19x19 FPV camera (https://www.amazon.com/FPV-Camera-RunCam-Phoenix-FOV160%C2%B0Global/dp/B0BQ2FVKWN?crid=3FN9VSV3VGSS2&dib=eyJ2IjoiMSJ9.49BY_U_WR5_jUPplq4myR8IWEjc7K6DBp7-rdmmbJ6xl-ORs43SxtFvw7WvlTPtwhn-DJlKaNNbj-97OhbIyLZkvF1xaVRUzaxiT87PI3K0ATTV5M7q3xrEvBx1p_W5WpII496VHZWexQor8pjwuz4i_F-0qmCjHvHIv43EzRtg2Op76NOmgNnY5svRhiQClsL0g4TBVUt86f4DtfYd_7K-DZg8WSUivlqUUeBl5HwU.oM-fhRxxBJXZOoNEDnH6ejEe7h18Uz5XcgjfJQptiEM&dib_tag=se&keywords=fpv+camera&qid=1782005249&sprefix=fpv+%2Caps%2C185&sr=8-3) (already owned)"
"1 4s ESC (https://www.amazon.com/Brushless-Controller-Airplanes-Multi-axis-Helicopter/dp/B0CN317H74?crid=3AR704JKSGPTV&dib=eyJ2IjoiMSJ9.WTo611XYgAktXqKsue0TD0tKpJWWl7mPNBQVdVHJbcHyLrR9JHOj8wONZfzzk9jSrTUGy1iyd_zLmWxKCzMHjD-U7LuRfTFN-y8sBhxtZUp-JxfWUtPwuX5vhxInj616lHXsLasBFdcIFdA_fp5IsjMj7RdEMHhVEaoG0AsPNcPjrXiz_O5UY_2CGN73bbpQeAHCLrQkVUYX_VQBr3BCsv-D6QY01XgLPqXtZOkSUywADeuDhgqMtNxZGWncmSRDA3Y_Cn17FYTWGVKUi-cshSUCuruA-pZvyIH6LSteqEg.UZdq-TyGLJSlZXHrkZ38O2R9tbQcWA1TmFHCUG3wOKQ&dib_tag=se&keywords=4s+esc&qid=1783454614&sprefix=4s+es%2Caps%2C220&sr=8-5) ($12.99)"
"3 1in steel hinges (https://www.amazon.com/Piutouyar-Stainless-Cabinet-Folding-Mounting/dp/B09LHJ95YS?crid=1EPAITO67MNOV&dib=eyJ2IjoiMSJ9.YcTUfOqnsQa4L2jDyopvong5Ip_e1Hkxd93sWZYqdXM70uxmLAkjT3ZvM7PiigldAeDFYyYMQfE84nxD1AuQ_ZgUb9ZjQ34lNiYCaFdj3g0k_wJm6UYt7sPUjcndoObpIDSbuPjGv0gGEymbU1cgZ1mjd5J11JdIY_iBLXTBBO20zkPD9U6K0mpfMsocxO1B1Yr0qzqa9f62YgUyoad7hijWPO5wsjXOQyZYWEwfXNn0CjQ0gK6AJfl6riWvFEmj6YPI3BubUsTtqPGMF15-diAAs3rkg4fbmTyoOpQ6k9E.3cd7B_sB0fqUfl_lXHzeAM9k4rO-pH2Yu9ZY0MTEPrM&dib_tag=se&keywords=hinge&qid=1783359942&sprefix=hin%2Caps%2C241&sr=8-5&th=1) ($4.99)"
"1 Temp/humidity sensor (https://www.amazon.com/EC-Buying-Temperature-Measurement-Communication/dp/B0BXDMJDK8?crid=3CPW5VP6XN7X8&dib=eyJ2IjoiMSJ9.UytH3e8fSob7eiTi2M4iLCo3xe6aQT-KtQS-IoGhz8wH_QLMzVT0JKVqMSraafTAYi4DyGHWn-P_Jx5IQcoAwkVoVwfqcs3gC1Z9fYWuc_UxBGMlyAxIaJ2Za-qy-RpsJU8HxnXnJ0OfQGnZ7frKq07GOJAYZWGKmgWct05_NILVbRlG726ALYIgCQOnys6B4In2i4f2DjGbePEa79MT7CgEyIcJu54NJzC3buC6-rAljBpQn7M4qCfEI4rAqfD9EUwwwABoRES2QG8YRS0zkIMYE1rpQRIhCGMiaF8YZRc.e3s_wIupu25fuAy-swxlk7GZaJHleK6z7nQRItc5JxU&dib_tag=se&keywords=humidity+chip&qid=1782005162&sprefix=humiditiy+chip%2Caps%2C191&sr=8-39) ($16.99)"
"1 Pressure sensor ( https://www.amazon.com/ACEIRMC-Temperature-Barometric-Pressure-Arduino/dp/B091GWXM8D?crid=20C3R3OBJKB2V&dib=eyJ2IjoiMSJ9.dJhmeZ0jjeA8AZVL_pFeItQtET1N6cSR34tVYImdRhJtbtGdLBqDt7oDs33c0sPvD8NtUyIabQwP3GHGfmw89EEdFWi6ZVqJcTiV596BqlovrqqQ9gHFXHKZrlaoq2aCNW3jo_8JSsBRFnXRO3rCOndtNjcOujC3vcEZOtm4ya9-igR5lfq872uOyUxoCTN7fg7EK5lmJpfBvDZkSgDLrn4Y_TyqiPRfnVTaPmgdVPs.UUZ1WeCLLwuNBM2fTpd2wFafZ4RVbGM9x4zTwDcNtL8&dib_tag=se&keywords=barometric%2Bpressure%2Bsensor&qid=1783454726&sprefix=barometric%2Bpressure%2Bsensor%2Caps%2C211&sr=8-4&th=1) ($6.99)"
"1 4s Battery with xt60 (https://www.amazon.com/OVONIC-Battery-2200mAh-14-8V-Connector/dp/B0DFM9VXQZ?crid=31NTSD3RRSEEN&dib=eyJ2IjoiMSJ9.Gcq_39qlKwyTYaEPO38bMM3z_MrP9qkRPdkXYgjltRseBYIOZKDFp03gS5zG2mVHxEaLGBe_2r3_y7I4tIQ_gAd10RmxXQcHm89cdbrS1_FmMsAiKg-ZHRbJyEV8BBv-5iZINroJ-HtCdY3mUHGe69SDB_vzDO3XQc9dlZYpRMZLZKXDX3GvJpIUNnaeGAw1orQE83pVdfcaiNNbCgTGqjW_6f8gaLD1ZWhcJ5xbYNOQMm667i47IOGGMEPHAw4EGO8SX16r8c9ELX4hGNNbtda_H0KDXEylMEibasU1hgs.HMrre7jBMmJNVuALeFB4RvwBg6VZ9SZpHm4P-wdz5Ys&dib_tag=se&keywords=xt+60+4s+battery&qid=1783619849&sprefix=xt+60+4s+battery%2Caps%2C238&sr=8-6) ($45.99)"
"1 ELRS Receiver (https://www.amazon.com/Radiomaster-ExpressLRS-Receiver-Fixed-Wing-Aircraft/dp/B0DY73VYMQ/140-5065120-1921429?pd_rd_w=gf6PA&content-id=amzn1.sym.c2ce25da-4d17-4f37-af20-bde98a9f0bcd:amzn1.symc.d3391730-f670-41da-8b34-61787b3edb82&pf_rd_p=c2ce25da-4d17-4f37-af20-bde98a9f0bcd&pf_rd_r=24FYGKZB4NB8TBMHVVK9&pd_rd_wg=Cp5TD&pd_rd_r=8ff94d59-5675-4ad7-ac7c-51e070902f9d&pd_rd_i=B0DY73VYMQ&psc=1) ($43.99)"
